,Title,Date,URL
13,"Berlusconi-Mr.Bee, affare fatto stretta di mano da mezzo miliardo",2015-08-03,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/03/berlusconi-mrbee-affare-fatto-stretta-di-mano-da-mezzo-miliardo35.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
14,"Rai,una donna al vertice ma al premier serve il sì di Berlusconi o Grillo",2015-08-03,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/03/rai-una-donna-al-vertice-ma-al-premier-serve-il-si-grillo08.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
15,“Un capolavoro di Berlusconi  E ora vogliamo il nuovo stadio”,2015-08-03,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/03/un-capolavoro-di-berlusconi-e-ora-vogliamo-il-nuovo-stadioMilano05.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
16,"Festa della Lega nella Arcore di Berlusconi: ""Se viene gli diamo la coppa del nonno""",2015-08-04,http://video.repubblica.it/edizione/milano/festa-della-lega-nella-arcore-di-berlusconi-se-viene-gli-diamo-la-coppa-del-nonno/208797/207900?ref=search
17,Da Silvio a Matteo quei “Raibaltoni” che raccontano il potere italiano,2015-08-05,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/05/da-silvio-a-matteo-quei-raibaltoni-che-raccontano-il-potere-italiano04.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
18,"Maggioni presidente Rai, quando Berlusconi la attaccò durante l'intervista",2015-08-05,http://video.repubblica.it/politica/maggioni-presidente-rai-quando-berlusconi-la-attacco-durante-lintervista/208860/207971?ref=search
19,Il manager rock di Mediaset che disse no a Berlusconi e abbracciò la Leopolda,2015-08-06,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/06/il-manager-rock-di-mediaset-che-disse-no-a-berlusconi-leopolda02.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
20,“Tra Renzi e Berlusconi l’intesa non è mai morta sopravvivono così”,2015-08-06,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/06/tra-renzi-e-berlusconi-lintesa-non-e-mai-morta-sopravvivono-cosi07.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
21,"Fico: ""Tra Renzi e Berlusconi l'intesa non è mai morta, sopravvivono così""",2015-08-06,http://www.repubblica.it/politica/2015/08/06/news/fico_tra_renzi_e_berlusconi_l_intesa_non_e_mai_morta_sopravvivono_cosi_-120511075/?ref=search
22,"""Sulla giustizia Renzi è peggio di Berlusconi""",2015-08-06,http://www.repubblica.it/espresso/2015/08/06/news/_sulla_giustizia_renzi_e_peggio_di_berlusconi_-120519831/?ref=search
23,Il piano di Berlusconi “Matteo non ha i voti pronti a un Renzi-bis”,2015-08-11,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/11/il-piano-di-berlusconi-matteo-non-ha-i-voti-pronti-a-un-renzi-bis10.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
24,Piano B per la sinistra Pd “Patto con Berlusconi su Italicum e riforme”,2015-08-12,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/12/piano-b-per-la-sinistra-pd-patto-con-berlusconi-su-italicum-e-riforme06.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
25,"Saint Tropez, incidente in barca per Berlusconi",2015-08-12,http://www.repubblica.it/cronaca/2015/08/12/foto/saint_tropez_sale_in_barca_a_vela_e_sbatte_la_testa_l_incidente_di_berlusconi-120857028/1/?ref=search
26,Berlusconi punta su Giletti e mister Grom,2015-08-14,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/14/berlusconi-punta-su-giletti-e-mister-grom15.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
27,"Milan, Berlusconi: ""Se Ibra vuol venire lo aspettiamo a braccia aperte""",2015-08-17,http://www.repubblica.it/sport/calcio/serie-a/milan/2015/08/17/news/milan_berlusconi_se_ibra_vuol_venire_lo_aspettiamo_a_braccia_aperte_-121144978/?ref=search
28,"Berlusconi: ""Aspettiamo Ibra a braccia aperte: se lascia il Psg viene da noi""",2015-08-17,http://www.repubblica.it/sport/calcio/serie-a/milan/2015/08/17/news/mihajlovic_buon_primo_tempo_berlusconi_aspettiamo_ibra_a_braccia_aperte_-121147648/?ref=search
29,"La domanda è sboccata e Berlusconi fa il pudico: ""Servivo messa...""",2015-08-18,http://video.repubblica.it/sport/la-domanda-e-sboccata-e-berlusconi-fa-il-pudico-facevo-il-chierichetto/209658/208782?ref=search
30,"Milan, Berlusconi aspetta Ibra. Ma da Parigi i segnali non sono positivi",2015-08-18,http://www.repubblica.it/sport/calcio/serie-a/milan/2015/08/18/news/milan_berlusconi_aspetta_ibra_ma_da_parigi_i_segnali_non_sono_positivi-121189265/?ref=search
31,Ferragosto da Berlusconi per De Girolamo e Boccia,2015-08-19,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/19/ferragosto-da-berlusconi-per-de-girolamo-e-boccia12.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
32,Berlusconi e Salvini pronti all’offensiva,2015-08-20,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/20/berlusconi-e-salvini-pronti-alloffensivaTorino01.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
33,BERLUSCONIAI FUNERALI DIDONATO BRUNO,2015-08-21,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/21/berlusconiai-funerali-didonato-bruno17.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
34,"Comunali, Berlusconi boccia le primarie: ""Meglio accordi tra forze politiche""",2015-08-23,http://www.repubblica.it/politica/2015/08/23/news/centrodestra_berlusconi_boccia_le_primarie_per_le_amministrative_strumento_manipolabile_-121468489/?ref=search
35,"Primarie, Berlusconi smentisce Toti: ""Non si faranno""",2015-08-23,http://www.repubblica.it/politica/la-situazione/2015/08/23/news/primarie_berlusconi_smentisce_toti_non_si_faranno_-121483839/?ref=search
36,"Maroni contro Berlusconi: ""A Milano voglio le primarie""",2015-08-23,http://video.repubblica.it/edizione/milano/maroni-contro-berlusconi-a-milano-voglio-le-primarie/209928/209051?ref=search
37,Berlusconi boccia le primarie a destra  L’ira degli alleati  Maroni:servono,2015-08-24,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/24/berlusconi-boccia-le-primarie-a-destra-maroniservono12.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
38,“Silvio così blocca il futuro di tutti le faremo lo stesso con la Lega e Fdi”,2015-08-24,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/24/silvio-cosi-blocca-il-futuro-di-tutti-le-faremo-lo-stesso-con-fdi12.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
39,"Berlusconi: no alle primarie  FI nel caos, lite con la Lega",2015-08-24,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/24/berlusconi-no-alle-primarie-fi-nel-caos-lite-con-la-lega01.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
40,"Raffaele Fitto: ""Silvio così blocca il futuro di tutti, le faremo lo stesso con la Lega e Fdi""",2015-08-24,http://www.repubblica.it/politica/2015/08/24/news/raffaele_fitto_silvio_cosi_blocca_il_futuro_di_tutti_le_faremo_lo_stesso_con_la_lega_e_fdi_-121539346/?ref=search
41,Salvini avverte  Berlusconi “Sì alle primarie”  Caos Forza Italia,2015-08-25,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/25/salvini-avverte-berlusconi-si-alle-primarie-caos-forza-italia14.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
42,"Meeting, Renzi: ""Rovinati da Berlusconi e antiberlusconismo""",2015-08-25,http://video.repubblica.it/dossier/governo-renzi/meeting-renzi-rovinati-da-berlusconi-e-antiberlusconismo/210049/209176?ref=search
43,"Festa in Costa Smeralda con Berlusconi, parla Jerry Calà: ""Di nuovo insieme come trent'anni fa""",2015-08-25,http://www.repubblica.it/politica/2015/08/25/news/berlusconi_e_la_festa_in_costa_smeralda_parla_jerry_cala_io_silvio_e_smaila_e_quell_estate_di_trent_anni_fa_-121629211/?ref=search
44,Renzi:persi vent’anni in risse sul berlusconismo  E poi: “Via Imu e Tasi”,2015-08-26,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/26/renzipersi-ventanni-in-risse-sul-berlusconismo-e-poi-via-imu-e-tasi12.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
45,"Porto Rotondo, Berlusconi con una fan allo Smaila's",2015-08-26,http://www.repubblica.it/politica/2015/08/26/foto/porto_rotondo_berlusconi_con_una_fan_allo_smaila_s-121643880/1/?ref=search
46,Salvini offre il ticket a Berlusconi. Il governo mette sotto tutela Roma,2015-08-26,http://www.repubblica.it/politica/la-situazione/2015/08/26/news/salvini_offre_il_ticket_a_berlusconi_il_governo_mette_sotto_tutela_roma-121679701/?ref=search
47,L’offerta di Salvini a Berlusconi “Noi due in ticket”  Fi: così sei realista,2015-08-27,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/27/lofferta-di-salvini-a-berlusconi-noi-due-in-ticket-realista18.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
48,L’antiberlusconismo spiegato al premier,2015-08-28,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/28/lantiberlusconismo-spiegato-al-premier01.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
49,IL PREMIER E L’ANTIBERLUSCONISMO,2015-08-28,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/28/il-premier-e-lantiberlusconismo35.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
50,"Prodi: ""Su Italia e Berlusconi Renzi si è sbagliato. Riforme? No a interventi sguaiati""",2015-08-29,http://www.repubblica.it/politica/2015/08/29/news/prodi_su_italia_e_berlusconi_renzi_si_e_sbagliato_riforme_no_a_interventi_sguaiati_-121815774/?ref=search
51,"Legge Severino,Silvio spera ancora",2015-08-29,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/29/legge-severino-silvio-spera-ancora14.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
52,“Su Italia e Berlusconi  Renzi si è sbagliato  Riforme? Non sguaiate”,2015-08-29,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/29/su-italia-e-berlusconi-renzi-si-e-sbagliato-riforme-non-sguaiate15.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
53,Prodi:su Berlusconi  Renzi ha sbagliato,2015-08-29,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/29/prodisu-berlusconi-renzi-ha-sbagliato01.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
54,"Boccardi: “Io, fittiano ma Berlusconi mi ha convinto”",2015-08-30,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/08/30/boccardi-io-fittiano-ma-berlusconi-mi-ha-convintoBari04.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
55,Berlusconi punta sulla fashion blogger,2015-08-31,http://www.repubblica.it/espresso/2015/08/31/news/berlusconi_punta_sulla_fashion_blogger-121962999/?ref=search
56,Sgarbi torna alla carica “Salvini e Berlusconi si accordino su di me”,2015-09-01,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/01/sgarbi-torna-alla-carica-salvini-e-berlusconi-si-meBologna07.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
57,Stop di Berlusconi alla Lega “Niente ticket con Salvini in cambio vuole Milano”,2015-09-01,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/01/stop-di-berlusconi-alla-lega-niente-ticket-con-salvini-milano12.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
58,"Salvini: ""Non ho ancora incontrato Berlusconi, era impegnato con il calciomercato""",2015-09-01,http://video.repubblica.it/edizione/milano/salvini-non-ho-ancora-incontrato-berlusconi-era-impegnato-con-il-calciomercato/210480/209628?ref=search
59,"Usa, email Clinton: 150 messaggi top secret censurati. E spunta anche Berlusconi",2015-09-01,http://www.repubblica.it/esteri/2015/09/01/news/usa_email_clinton_150_messaggi_top_secret_censurati_e_spunta_anche_berlusconi-122030002/?ref=search
60,Obama e Berlusconi nelle mail “private”  I segreti di Hillary,2015-09-02,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/02/obama-e-berlusconi-nelle-mail-private-i-segreti-di-hillary16.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
61,Salvini-Berlusconi summit decisivo alla vigilia del derby,2015-09-02,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/02/salvini-berlusconi-summit-decisivo-alla-vigilia-del-derbyMilano02.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
62,IL BERLUSCONISMO VISTO DALLA LUNA,2015-09-03,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/03/il-berlusconismo-visto-dalla-luna33.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
63,"Silvio, il Milan e Mister Bee: dai fondi neri a quelli rossoneri",2015-09-03,http://www.repubblica.it/espresso/2015/09/03/news/silvio_il_milan_e_mister_bee_dai_fondi_neri_a_quelli_rossoneri-122139930/?ref=search
64,"Forza Italia, 2xmille disastroso. Brunetta: ""Speriamo che Berlusconi ci salvi""",2015-09-04,http://video.repubblica.it/politica/forza-italia-2xmille-disastroso-brunetta-speriamo-che-berlusconi-ci-salvi/210862/210010?ref=search
65,Berlusconi: “Salvini?Troviamogli un posto al Milan”,2015-09-05,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/05/berlusconi-salvinitroviamogli-un-posto-al-milan10.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
66,"Bari, Berlusconi interrompe la telefonata ai giovani di FI: ""Puoi andare fuori?""",2015-09-06,http://video.repubblica.it/edizione/bari/bari-berlusconi-interrompe-la-telefonata-ai-giovani-di-fi-puoi-andare-fuori/210959/210114?ref=search
67,"Ruby ter, Berlusconi chiamato in tribunale. Ma prima vola ancora dall'amico Putin",2015-09-07,http://milano.repubblica.it/cronaca/2015/09/07/news/berlusconi_ruby_ter-122395572/?ref=search
68,Silvio da Putin fuga di 5 giorni annullati comizi e riunioni,2015-09-08,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/08/silvio-da-putin-fuga-di-5-giorni-annullati-comizi-e-riunioni13.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
69,"Ruby ter, Berlusconi il 17 in tribunale",2015-09-08,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/08/ruby-ter-berlusconi-il-17-in-tribunale13.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
70,"RepTv News, Messina: ""Riforme da regime"", il monito di Berlusconi che le votò",2015-09-08,http://video.repubblica.it/rubriche/telebonsai/reptv-news-messina-attenti-al-regime-il-monito-di-berlusconi-sulla-strada-di-casa-putin/211112/210262?ref=search
71,"Berlusconi, Donald Trump: ""Mi piace, è una persona per bene""",2015-09-09,http://www.repubblica.it/esteri/2015/09/09/foto/berlusconi_donald_trump_mi_piace_e_una_persona_per_bene_-122493169/1/?ref=search
72,“Dal contratto di Berlusconi a Cogne la morbosità fa sempre audience”,2015-09-10,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/10/dal-contratto-di-berlusconi-a-cogne-la-morbosita-fa-sempre-audience02.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
73,"Guelfo Guelfi: ""Dal contratto di Berlusconi a Cogne, la morbosità fa sempre audience""",2015-09-10,http://www.repubblica.it/cronaca/2015/09/10/news/guelfo_guelfi_dal_contratto_di_berlusconi_a_cogne_la_morbosita_fa_sempre_audience_-122573325/?ref=search
74,"Barbara Berlusconi con i tifosi: ""Meravigliosi""",2015-09-10,http://video.repubblica.it/edizione/milano/barbara-berlusconi-con-i-tifosi-meravigliosi/211375/210525?ref=search
75,Berlusconi in Crimea incontra Putin e visita cimitero italiano,2015-09-11,http://www.repubblica.it/esteri/2015/09/11/news/berlusconi_crimea-122659959/?ref=search
76,"Toffanin-Berlusconi, ecco la secondogenita",2015-09-11,http://www.repubblica.it/sport/video-sport/gossip/2015/09/11/news/toffanin-berlusconi_ecco_la_secondogenita-122679962/?ref=search
77,"Crimea, Berlusconi incontra Putin: la visita al cimitero dei soldati italiani",2015-09-11,http://www.repubblica.it/esteri/2015/09/11/foto/crimea_berlusconi_incontra_putin-122680380/1/?ref=search
78,Non è la prima volta che accade: ho detto no anche a  Berlusconi,2015-09-12,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/12/non-e-la-prima-volta-che-accade-ho-detto-no-anche-a-berlusconiTorino07.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
79,Berlusconi: basta rincorrere Salvini,2015-09-13,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/13/berlusconi-basta-rincorrere-salvini13.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
80,"La carta del premier “Vedrete, alla fine  Berlusconi dirà sì”",2015-09-14,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/14/la-carta-del-premier-vedrete-alla-fine-berlusconi-dira-si12.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
81,Silvio torna in Italia: subito vertice ad Arcore,2015-09-14,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/14/silvio-torna-in-italia-subito-vertice-ad-arcore14.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
82,"Fortune: Barra e Berlusconi fra le donne più potenti in Europa, Medio Oriente e Africa",2015-09-14,http://www.repubblica.it/economia/2015/09/14/foto/forbes_le_donne_piu_potenti_del_mondo-122860545/1/?ref=search
83,"Milan: Mr.Bee ritrova Berlusconi ad Arcore: ""Firma è una formalità""",2015-09-14,http://www.repubblica.it/sport/calcio/serie-a/milan/2015/09/14/news/milan_mr_bee_ritrova_berlusconi_ad_arcore-122871306/?ref=search
84,"Ucraina, Kiev condanna la visita di Berlusconi a Putin in Crimea",2015-09-14,http://www.repubblica.it/esteri/2015/09/14/news/berlusconi_ucraina_crimea-122871695/?ref=search
85,"Intercettazioni, Ferraresi (M5S): ""Renzi fa ciò che non è riuscito a Berlusconi""",2015-09-14,http://video.repubblica.it/politica/intercettazioni-ferraresi-m5s-renzi-fa-cio-che-non-e-riuscito-a-berlusconi/211661/210811?ref=search
86,"Milan, Berlusconi: ""Stadio al Portello? Resteremo a San Siro""",2015-09-14,http://video.repubblica.it/sport/milan-berlusconi-stadio-al-portello-resteremo-a-san-siro/211685/210835?ref=search
87,"Milan, Berlusconi: ""Ho detto a Balotelli che è la sua ultima occasione""",2015-09-14,http://video.repubblica.it/sport/milan-berlusconi-ho-detto-a-balotelli-che-e-la-sua-ultima-occasione/211686/210836?ref=search
88,"Balotelli convince pure Berlusconi “Bene nel derby, è l’ultima chance”",2015-09-15,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/15/balotelli-convince-pure-berlusconi-bene-nel-derby-e-lultima-chance56.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
89,Berlusconi in Crimea da Putin  Kiev protesta: “Viola regole Ue”,2015-09-15,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/09/15/berlusconi-in-crimea-da-putin-kiev-protesta-viola-regole-ue17.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
